train_images/000519.jpg,1503.708505,376.323204,1643.5361050000001,654.750804,sink
train_images/000519.jpg,1785.133425,231.692892,1945.9158170000003,392.787965,coffee_table
train_images/000519.jpg,1058.3336570000001,326.348526,1249.958057,520.744926,large_sink
train_images/000519.jpg,932.417153,528.921138,1083.649553,723.713538,small_sink
train_images/000519.jpg,1295.169777,326.90620099999995,1477.2901769999999,726.034601,tub
train_images/000519.jpg,1577.1729999999998,1910.5140379999998,2048.8486,2108.4744379999997,large_sofa
train_images/000519.jpg,195.263731,537.168119,534.358531,755.760119,bed
train_images/000519.jpg,1726.7312579999998,656.257881,2104.551266,1039.600505,dining_table
train_images/000519.jpg,1455.820388,1528.15945,1775.890199,1845.9790829999997,small_sofa
train_images/000519.jpg,650.208893,234.195533,905.0747470000001,480.896828,small_sofa
train_images/000519.jpg,623.8178690000001,100.622757,765.487511,242.565994,coffee_table
train_images/000519.jpg,195.606033,1869.819213,432.83941699999997,2107.521623,coffee_table
train_images/000519.jpg,196.048742,1617.45254,432.13999,1871.3657600000001,small_sofa
train_images/000307.jpg,355.063036,711.759312,573.424639,1050.623716,bed
train_images/000307.jpg,908.9692960000001,242.88332400000002,1084.075153,418.33162799999997,coffee_table
train_images/000307.jpg,197.612053,146.246296,515.769995,459.358034,small_sofa
train_images/000307.jpg,1633.519138,393.751033,2034.469984,576.555257,tub
train_images/000307.jpg,1235.712953,114.17646200000001,1513.910153,253.773662,sink
train_images/000307.jpg,1846.4875989999998,113.665849,2038.0597559999999,308.19461,large_sink
train_images/000307.jpg,1242.055591,1278.058183,1721.473009,1757.913188,round_table
train_images/000307.jpg,226.93581,1076.500984,698.38101,1274.230984,large_sofa
train_images/000307.jpg,549.6082309999999,1370.004005,725.29794,1546.0922560000001,coffee_table
train_images/000307.jpg,1815.1660219999999,1718.629704,2055.664022,1958.652504,coffee_table
train_images/000307.jpg,824.071151,1402.653985,1140.8935,1713.3212839999999,small_sofa
train_images/000307.jpg,1796.007056,812.834323,2012.745056,1052.3819230000001,small_sofa
train_images/000307.jpg,192.43595200000001,1420.512127,497.11027300000006,1733.5353420000001,small_sofa
train_images/000307.jpg,1662.824423,600.52487,1836.906988,774.9477860000001,coffee_table
train_images/000307.jpg,1828.830438,600.2587219999999,2002.9130030000001,774.681638,coffee_table
train_images/000307.jpg,1497.405478,600.1115580000001,1671.488042,774.534474,coffee_table
train_images/000307.jpg,1882.3876089999999,1073.073492,2056.470174,1247.496408,coffee_table
train_images/000307.jpg,1911.07535,1243.540778,2055.945632,1648.695398,twin_sink
train_images/000117.jpg,1278.113963,1281.847426,1473.5399630000002,1474.996426,large_sink
train_images/000117.jpg,232.075211,1676.542933,378.700488,2083.45255,twin_sink
train_images/000117.jpg,2081.109982,2199.104855,2559.551361,2676.664455,round_table
train_images/000117.jpg,595.507958,2258.7998350000003,1040.238882,2750.705372,large_sofa
